id,value
id_229,10.376640911232919
id_230,37.500457947932865
id_231,10.307391000770203
id_232,20.95854466558937
id_233,12.938446196082477
id_234,-2.9368967763010976
id_235,32.0643264765546
id_236,5.9874120048621915
id_237,9.714434321184653
id_238,21.08762418736826
id_239,1.0199445641550677
